City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
331,ribeira grande,38.5167,-28.7,19.32000000000005,63,40,3.09,PT,1669892854
332,rawson,-43.3002,-65.1023,17.670000000000016,50,0,7.84,AR,1669892855
333,te anau,-45.4167,167.7167,6.1299999999999955,82,41,1.11,NZ,1669892855
334,shubarkuduk,49.1447,56.4872,-4.109999999999957,26,7,3.3,KZ,1669892855
335,calceta,-0.85,-80.1667,21.960000000000036,85,90,0.93,EC,1669892856
336,kyzyl-suu,42.3414,78.0056,-1.1899999999999977,69,41,4.45,KG,1669892857
337,mega,4.05,38.3,25.470000000000027,25,64,8.29,ET,1669892857
338,sulangan,11.1373,123.7228,28.470000000000027,78,100,7.81,PH,1669892857
339,kabo,7.6994,18.629,36.08000000000004,15,39,1.77,CF,1669892857
340,dwarka,22.2394,68.9678,27.450000000000045,36,0,3.84,IN,1669892604
341,kathu,7.9178,98.3332,30.390000000000043,99,100,1.46,TH,1669892858
342,kholmogory,64.2229,41.656,-7.0499999999999545,87,100,1.89,RU,1669892858
343,bubaque,11.2833,-15.8333,26.810000000000002,48,99,3.97,GW,1669892859
344,kisanga,-7.4362,37.7034,34.370000000000005,36,75,5.1,TZ,1669892646
345,yarada,17.65,83.2667,29.180000000000007,70,20,4.63,IN,1669892859
346,kawalu,-7.3817,108.2082,23.620000000000005,91,100,1.64,ID,1669892860
347,tomatlan,19.9333,-105.25,21.0,88,33,1.26,MX,1669892860
348,kuytun,54.3419,101.5036,-18.419999999999987,88,100,6.53,RU,1669892860
349,gravenhurst,44.9168,-79.3663,-0.8999999999999773,69,100,8.23,CA,1669892861
350,kaeo,-35.1,173.7833,13.510000000000048,91,84,2.91,NZ,1669892861
351,jiutai,44.1525,125.8328,-14.370000000000005,56,17,4.49,CN,1669892862
352,necochea,-38.5473,-58.7368,14.830000000000041,92,100,5.61,AR,1669892862
353,colares,38.7992,-9.4469,14.430000000000007,79,20,5.81,PT,1669892862
354,upernavik,72.7868,-56.1549,-14.949999999999989,91,100,9.47,GL,1669892863
355,broken hill,-31.95,141.4333,22.560000000000002,23,0,5.83,AU,1669892863
356,mahanje,-9.9333,35.3333,18.52000000000004,93,100,0.56,TZ,1669892863
357,nipawin,53.3668,-104.0009,-21.97999999999999,77,100,7.2,CA,1669892864
358,luganville,-15.5333,167.1667,26.950000000000045,83,100,3.46,VU,1669892864
359,quatre cocos,-20.2078,57.7625,26.720000000000027,65,5,5.15,MU,1669892864
360,savannah bight,16.45,-85.85,27.74000000000001,72,6,6.31,HN,1669892865
361,manokwari,-0.8667,134.0833,26.210000000000036,82,96,1.4,ID,1669892865
362,nouadhibou,20.931,-17.0347,18.870000000000005,58,4,5.99,MR,1669892865
363,kudahuvadhoo,2.6708,72.8944,27.110000000000014,70,13,2.46,MV,1669892866
364,vila velha,-20.3297,-40.2925,23.860000000000014,98,72,4.5,BR,1669892655
365,laguna,38.421,-121.4238,10.650000000000034,73,100,5.14,US,1669892867
366,bairiki,1.3292,172.9752,28.0,83,20,2.57,KI,1669892867
367,casablanca,33.5928,-7.6192,13.120000000000005,79,94,7.89,MA,1669892762
368,goure,13.9835,10.2704,28.83000000000004,13,8,4.35,NE,1669892868
369,evensk,61.95,159.2333,-8.92999999999995,85,96,1.14,RU,1669892868
370,dorokhovo,55.5506,36.3744,-6.919999999999959,76,100,1.9,RU,1669892868
371,ondangwa,-17.9167,15.95,34.410000000000025,19,0,3.3,NA,1669892869
372,mapiri,-15.25,-68.1667,19.420000000000016,98,15,0.63,BO,1669892871
373,wum,6.3833,10.0667,28.730000000000018,28,100,1.65,CM,1669892872
374,quthing,-30.4,27.7003,28.30000000000001,26,94,2.46,LS,1669892872
375,naryan-mar,67.6713,53.087,-14.099999999999966,96,75,5.07,RU,1669892872
376,ginda,30.6945,78.4932,14.810000000000002,38,11,1.54,IN,1669892873
377,cururupu,-1.8283,-44.8683,27.670000000000016,73,27,2.62,BR,1669892873
378,cidreira,-30.1811,-50.2056,21.970000000000027,95,100,6.47,BR,1669892873
379,namibe,-15.1961,12.1522,25.05000000000001,68,59,4.85,AO,1669892874
380,glenwood springs,39.5505,-107.3248,2.57000000000005,68,0,10.8,US,1669892874
381,abeche,13.8292,20.8324,34.51000000000005,15,100,3.62,TD,1669892874
382,udachnyy,66.4167,112.4,-25.359999999999985,91,100,9.16,RU,1669892875
383,atoka,34.4001,-96.0169,1.7900000000000205,62,98,2.53,US,1669892875
384,canberra,-35.2835,149.1281,15.710000000000036,83,100,3.6,AU,1669892773
385,jeremie,18.65,-74.1167,26.140000000000043,78,28,5.52,HT,1669892876
386,sao filipe,14.8961,-24.4956,24.180000000000007,62,66,3.01,CV,1669892876
387,marsa matruh,31.3525,27.2453,20.52000000000004,43,0,2.73,EG,1669892876
388,miasskoye,55.2784,61.8905,-16.50999999999999,92,100,2.46,RU,1669892877
389,tarakan,3.3,117.6333,27.670000000000016,74,100,3.67,ID,1669892877
390,ancud,-41.8697,-73.8203,7.640000000000043,69,14,1.25,CL,1669892878
391,taltal,-25.4,-70.4833,17.340000000000032,80,12,0.98,CL,1669892878
392,nioro,13.35,-15.75,30.5,14,91,4.58,GM,1669892878
393,denpasar,-8.65,115.2167,27.810000000000002,74,20,2.57,ID,1669892879
394,oranjestad,12.524,-70.027,23.970000000000027,88,20,5.14,AW,1669892879
395,rio gallegos,-51.6226,-69.2181,11.03000000000003,37,75,5.14,AR,1669892879
396,yerbogachen,61.2767,108.0108,-25.649999999999977,95,100,3.74,RU,1669892880
397,manicore,-5.8092,-61.3003,23.82000000000005,95,94,1.0,BR,1669892880
398,piopio,-38.4667,175.0167,13.939999999999998,69,54,3.02,NZ,1669892880
399,kangaatsiaq,68.3065,-53.4641,-7.189999999999998,69,100,13.3,GL,1669892881
400,paamiut,61.994,-49.6678,-7.0,72,32,11.04,GL,1669892699
401,wukari,7.85,9.7833,34.06,15,53,3.51,NG,1669892881
402,pedana,16.2667,81.1667,30.100000000000023,68,18,3.47,IN,1669892882
403,meadow lake,34.8014,-106.5436,5.6200000000000045,61,0,1.34,US,1669892882
404,yulara,-25.2406,130.9889,28.920000000000016,13,0,3.95,AU,1669892883
405,avera,33.194,-82.5271,1.7300000000000182,66,0,2.42,US,1669892883
406,kamenka,51.3223,42.7678,-1.589999999999975,53,83,3.19,RU,1669892883
407,abu samrah,35.3029,37.1841,15.490000000000009,69,62,1.61,SY,1669892884
408,yamada,39.4667,141.95,2.830000000000041,95,100,1.46,JP,1669892884
409,guadalajara,20.6667,-103.3333,17.210000000000036,72,20,2.06,MX,1669892649
410,petropavlovsk-kamchatskiy,53.0452,158.6483,-8.389999999999986,74,58,2.87,RU,1669892812
411,deutschlandsberg,46.8153,15.2222,3.840000000000032,92,100,0.97,AT,1669892885
412,port blair,11.6667,92.75,27.410000000000025,79,80,3.22,IN,1669892885
413,alugan,12.2188,125.4808,27.140000000000043,86,100,6.31,PH,1669892885
414,amahai,-3.3333,128.9167,27.120000000000005,78,94,1.09,ID,1669892886
415,satuk,41.2263,32.3836,10.879999999999995,55,71,1.11,TR,1669892886
416,ocampo,21.65,-101.5,11.5,85,90,6.35,MX,1669892886
417,beisfjord,68.3751,17.5988,1.0300000000000296,94,94,1.78,NO,1669892886
418,zhezkazgan,47.8043,67.7144,-7.009999999999991,86,100,4.0,KZ,1669892705
419,prado,-17.3411,-39.2208,26.680000000000007,75,100,0.1,BR,1669892887
420,tura,25.5198,90.2201,19.53000000000003,84,0,1.38,IN,1669892887
421,mutoko,-17.397,32.2268,27.260000000000048,26,0,0.77,ZW,1669892887
422,gulu,2.7746,32.299,30.54000000000002,30,93,3.65,UG,1669892887
423,beibei,29.8256,106.4339,7.430000000000007,83,100,1.15,CN,1669892887
424,iracoubo,5.4802,-53.2011,25.600000000000023,85,81,4.49,GF,1669892888
425,matara,5.9485,80.5353,27.150000000000034,76,92,1.63,LK,1669892888
426,kruisfontein,-34.0033,24.7314,24.939999999999998,42,45,6.32,ZA,1669892888
427,soyo,-6.1349,12.3689,28.410000000000025,69,100,1.85,AO,1669892888
428,ekhabi,53.5102,142.9671,-19.18999999999997,90,99,8.4,RU,1669892889
429,saint-augustin,51.226,-58.6502,-1.1299999999999955,77,99,7.55,CA,1669892889
430,pueblo,38.2545,-104.6091,5.270000000000039,67,0,1.54,US,1669892889
431,honningsvag,70.9821,25.9704,2.8600000000000136,75,75,4.63,NO,1669892649
432,tuatapere,-46.1333,167.6833,8.420000000000016,76,33,4.65,NZ,1669892890
433,baykit,61.67,96.37,-28.559999999999974,99,59,1.71,RU,1669892890
434,bandarbeyla,9.4942,50.8122,27.78000000000003,70,19,9.46,SO,1669892891
435,someren,51.3823,5.7105,7.270000000000039,83,99,3.54,NL,1669892891
436,shahr-e babak,30.1165,55.1186,16.340000000000032,25,0,2.85,IR,1669892654
437,riosucio,5.4216,-75.7032,12.930000000000007,97,54,0.81,CO,1669892892
438,biltine,14.5333,20.9167,34.60000000000002,14,100,3.19,TD,1669892892
439,rudbar,30.15,62.6,19.090000000000032,29,100,3.92,AF,1669892892
440,krasnoselkup,65.7,82.4667,-19.619999999999976,99,96,4.04,RU,1669892893
441,los llanos de aridane,28.6585,-17.9182,19.860000000000014,76,20,2.06,ES,1669892893
442,alanya,36.5438,31.9998,22.07000000000005,70,78,3.69,TR,1669892893
443,severodvinsk,64.5635,39.8302,-7.939999999999998,83,100,2.59,RU,1669892825
444,richards bay,-28.783,32.0377,30.82000000000005,42,37,6.77,ZA,1669892894
445,thio,-21.6167,166.2167,24.980000000000018,83,78,2.42,NC,1669892894
446,ponta delgada,37.7333,-25.6667,16.400000000000034,77,75,4.63,PT,1669892695
447,rongcheng,30.634,117.8517,-0.42999999999995,91,100,0.92,CN,1669892895
448,songea,-10.6833,35.65,18.470000000000027,89,100,1.17,TZ,1669892895
449,qiongshan,20.0058,110.3542,20.04000000000002,86,100,7.73,CN,1669892895
450,katangli,51.7102,143.2326,-24.48999999999998,97,58,3.92,RU,1669892895
451,alirajpur,22.3031,74.3546,28.100000000000023,25,0,2.96,IN,1669892896
452,yeppoon,-23.1333,150.7333,20.879999999999995,79,100,2.68,AU,1669892896
453,novyy svit,47.8059,38.0211,2.0500000000000114,35,84,8.88,UA,1669892896
454,sao jose da coroa grande,-8.8978,-35.1478,27.620000000000005,68,77,5.35,BR,1669892896
455,seoul,37.5683,126.9778,-2.339999999999975,43,24,4.32,KR,1669892797
456,hervey bay,-25.2986,152.8535,17.79000000000002,85,100,8.05,AU,1669892897
457,penalva,-3.2942,-45.1736,26.870000000000005,78,82,1.74,BR,1669892897
458,ponta do sol,32.6667,-17.1,22.060000000000002,72,27,1.93,PT,1669892898
459,atambua,-9.1061,124.8925,24.58000000000004,86,98,1.17,ID,1669892898
460,san patricio,28.017,-97.5169,11.930000000000007,72,17,4.52,US,1669892898
461,komsomolskiy,40.4272,71.7189,9.400000000000034,66,75,3.09,UZ,1669892899
462,tongren,27.7172,109.1853,0.1500000000000341,86,100,1.87,CN,1669892899
463,thinadhoo,0.5333,72.9333,27.33000000000004,64,75,2.62,MV,1669892900
464,chuncheng,22.1731,111.7886,12.460000000000036,81,100,3.88,CN,1669892900
465,ihosy,-22.4,46.1167,30.02000000000004,38,95,3.16,MG,1669892900
466,mount vernon,40.9126,-73.8371,3.2700000000000387,52,0,9.26,US,1669892900
467,mecca,21.4267,39.8261,29.890000000000043,46,10,3.39,SA,1669892654
468,porto novo,6.4965,2.6036,31.890000000000043,51,42,2.12,BJ,1669892632
469,yambio,4.5721,28.3955,31.52000000000004,45,62,1.37,SS,1669892901
470,tiznit,29.5833,-9.5,14.560000000000002,65,45,2.22,MA,1669892902
471,northam,51.0333,-4.2167,8.140000000000043,77,28,2.51,GB,1669892902
472,norsup,-16.0667,167.3833,27.620000000000005,82,99,3.5,VU,1669892902
473,otuzco,-7.9,-78.5833,7.7000000000000455,79,99,0.78,PE,1669892902
474,virginia beach,36.8529,-75.978,6.680000000000007,49,0,4.63,US,1669892782
475,berlevag,70.8578,29.0864,0.0,86,75,3.09,NO,1669892903
476,batagay-alyta,67.8006,130.4114,-23.619999999999976,97,100,4.75,RU,1669892903
477,tazovskiy,67.4667,78.7,-19.629999999999967,98,100,3.86,RU,1669892904
478,middletown,39.5151,-84.3983,-3.5399999999999636,79,0,1.54,US,1669892905
479,bara,10.3744,10.7288,32.07000000000005,14,36,2.11,NG,1669892905
480,buala,-8.145,159.5921,26.379999999999995,85,98,3.26,SB,1669892905
481,bam,29.106,58.357,20.720000000000027,21,0,3.14,IR,1669892906
482,port hardy,50.6996,-127.4199,-6.3700000000000045,62,9,2.92,CA,1669892906
483,walvis bay,-22.9575,14.5053,18.939999999999998,63,44,6.21,NA,1669892906
484,san felipe,10.3399,-68.7425,20.970000000000027,98,74,1.4,VE,1669892906
485,cockburn town,21.4612,-71.1419,26.660000000000025,70,11,8.1,TC,1669892907
486,manavalakurichi,8.1333,77.3,28.410000000000025,66,100,0.95,IN,1669892907
487,santa isabel,-23.3156,-46.2214,20.610000000000014,81,88,1.35,BR,1669892907
488,mankapur,27.0333,82.2333,22.610000000000014,34,0,1.99,IN,1669892908
489,fort portal,0.6617,30.2748,23.450000000000045,60,95,1.61,UG,1669892908
490,spentrup,56.537,10.0379,3.8600000000000136,80,99,3.76,DK,1669892908
491,alofi,-19.0595,-169.9187,25.930000000000007,79,72,0.47,NU,1669892682
492,tortoli,39.9256,9.6572,13.680000000000007,66,54,1.38,IT,1669892909
493,katsuura,35.1333,140.3,12.189999999999998,84,100,6.2,JP,1669892909
494,tiarei,-17.5333,-149.3333,24.010000000000048,82,78,7.16,PF,1669892909
495,vanimo,-2.6741,141.3028,25.200000000000045,90,100,2.92,PG,1669892910
496,ulaanbaatar,47.9077,106.8832,-29.92999999999998,69,0,2.0,MN,1669892910
497,the pas,53.8251,-101.2541,-23.98999999999998,70,100,2.06,CA,1669892910
498,longonjo,-12.9067,15.2533,27.5,48,60,2.6,AO,1669892910
499,severo-kurilsk,50.6789,156.125,-2.069999999999993,64,86,8.95,RU,1669892911
500,santa cruz,-17.8,-63.1667,24.03000000000003,64,75,6.17,BO,1669892727
501,kingman,35.1894,-114.053,7.53000000000003,67,0,2.57,US,1669892911
502,port arthur,38.8,121.2667,-0.8799999999999955,49,85,6.97,CN,1669892912
503,fort-shevchenko,44.5086,50.263,2.1899999999999977,34,0,7.21,KZ,1669892912
504,daigo,36.7667,140.35,5.210000000000036,96,100,0.54,JP,1669892913
505,brae,60.3964,-1.353,8.710000000000036,89,100,11.57,GB,1669892724
506,izazi,-7.2,35.7333,34.69,22,67,2.96,TZ,1669892913
507,darhan,49.4867,105.9228,-21.69999999999999,91,2,1.7,MN,1669892914
508,moussoro,13.6408,16.4901,31.170000000000016,12,96,5.02,TD,1669892914
509,milledgeville,33.0801,-83.2321,3.6000000000000227,70,0,2.57,US,1669892915
510,acoyapa,11.9703,-85.1711,22.140000000000043,93,96,4.77,NI,1669892915
511,camargo,27.6667,-105.1667,11.379999999999995,60,0,3.37,MX,1669892915
512,manali,13.1667,80.2667,30.05000000000001,74,46,4.72,IN,1669892897
513,szany,47.4642,17.304,5.150000000000034,75,0,1.03,HU,1669892916
514,xingyi,24.1877,102.817,14.910000000000025,70,8,1.74,CN,1669892916
515,awbari,26.5921,12.7805,18.840000000000032,20,0,2.7,LY,1669892806
516,dekar,-21.5333,21.9333,32.700000000000045,15,0,5.01,BW,1669892917
517,yar-sale,66.8333,70.8333,-21.49999999999997,92,11,3.54,RU,1669892917
518,dingle,10.9995,122.6711,25.140000000000043,89,79,3.55,PH,1669892918
519,zakamensk,50.3741,103.2863,-25.099999999999966,97,10,1.71,RU,1669892918
520,pacifica,37.6138,-122.4869,11.960000000000036,80,75,8.75,US,1669892918
521,marsh harbour,26.5412,-77.0636,24.74000000000001,75,22,3.04,BS,1669892918
522,mount isa,-20.7333,139.5,28.870000000000005,18,0,2.57,AU,1669892919
523,singleton,-32.5667,151.1833,16.100000000000023,75,100,1.79,AU,1669892919
524,letka,59.6011,49.4232,-6.699999999999989,97,95,0.85,RU,1669892919
525,villa carlos paz,-31.4241,-64.4978,17.99000000000001,56,100,1.79,AR,1669892920
526,barra do corda,-5.5,-45.25,25.010000000000048,88,86,2.05,BR,1669892920
527,nuevo progreso,23.1667,-97.95,16.930000000000007,88,99,4.96,MX,1669892921
528,iquique,-20.2208,-70.1431,17.02000000000004,74,9,2.16,CL,1669892921
529,taoudenni,22.6783,-3.9836,21.80000000000001,12,82,1.06,ML,1669892921
530,mayo,38.8876,-76.5119,3.8799999999999955,53,0,6.17,US,1669892921
531,seymchan,62.8833,152.4333,-30.649999999999977,100,100,0.76,RU,1669892922
532,itarema,-2.9248,-39.9167,28.140000000000043,66,82,7.1,BR,1669892922
533,rundu,-17.9333,19.7667,35.700000000000045,15,0,3.96,NA,1669892923
534,kieta,-6.2167,155.6333,26.200000000000045,84,100,1.29,PG,1669892923
535,weihe,32.9952,105.3247,-2.2999999999999545,58,31,1.44,CN,1669892923
536,fuerte olimpo,-21.0415,-57.8738,27.0,53,98,2.82,PY,1669892924
537,sabha,27.0377,14.4283,18.03000000000003,21,0,0.97,LY,1669892924
538,ostrovnoy,68.0531,39.5131,-1.7999999999999545,96,100,3.3,RU,1669892924
539,bokoro,12.3807,17.0568,32.710000000000036,12,100,5.22,TD,1669892925
540,corinth,37.9407,22.9573,17.160000000000025,74,85,3.14,GR,1669892925
541,itaueira,-7.6033,-43.0256,22.04000000000002,97,100,0.41,BR,1669892925
542,la libertad,-2.2333,-80.9,21.810000000000002,88,100,5.14,EC,1669892926
543,bucerias,20.75,-105.3333,21.100000000000023,85,27,0.85,MX,1669892926
544,hakkari,37.5833,44.1667,1.8799999999999955,93,75,2.06,TR,1669892927
545,magdagachi,53.45,125.8,-28.079999999999984,90,27,2.27,RU,1669892927
546,bonanza,14.0289,-84.591,19.840000000000032,100,100,1.19,NI,1669892927
547,portobelo,9.55,-79.65,23.950000000000045,83,15,4.28,PA,1669892882
548,dzerzhinskoye,56.8344,95.2283,-18.059999999999974,94,100,3.23,RU,1669892928
549,faya,18.3851,42.4509,23.29000000000002,42,2,2.07,SA,1669892928
550,buraydah,26.326,43.975,26.129999999999995,26,43,1.68,SA,1669892899
551,poya,-21.35,165.15,26.890000000000043,83,96,2.19,NC,1669892928
552,macklin,52.3334,-109.9348,-25.369999999999976,100,98,2.55,CA,1669892929
553,swift current,50.2834,-107.8014,-9.549999999999955,85,100,6.17,CA,1669892929
554,maxixe,-23.8597,35.3472,27.410000000000025,59,34,6.24,MZ,1669892930
555,boende,-0.2167,20.8667,30.08000000000004,55,98,1.35,CD,1669892931
556,acari,-15.4311,-74.6158,19.620000000000005,80,26,1.15,PE,1669892931
557,longkou,37.6508,120.3286,0.9200000000000159,50,100,7.63,CN,1669892931
558,manaus,-3.1019,-60.025,24.27000000000004,94,100,2.57,BR,1669892932
559,carlsbad,33.1581,-117.3506,13.580000000000041,75,100,1.54,US,1669892932
560,posse,-14.0931,-46.3694,22.340000000000032,81,68,1.54,BR,1669892932
561,galesong,-5.3166,119.3661,25.010000000000048,74,69,1.25,ID,1669892932
562,baishishan,43.5833,127.5667,-15.489999999999952,74,100,3.97,CN,1669892933
563,pervomayskiy,53.2485,40.2871,-2.829999999999984,60,100,2.7,RU,1669892895
564,otukpo,7.1913,8.1329,33.860000000000014,16,69,2.95,NG,1669892933
565,luanda,-8.8368,13.2343,27.27000000000004,70,87,3.55,AO,1669892761
566,vincennes,48.85,2.4333,6.470000000000027,90,100,5.66,FR,1669892934
567,moindou,-21.6924,165.677,27.910000000000025,73,92,2.26,NC,1669892934
568,hofn,64.2539,-15.2082,6.010000000000048,87,100,3.6,IS,1669892935
569,biak,-0.9131,122.8766,25.900000000000034,80,98,1.18,ID,1669892935
570,lata,40.1629,-8.3327,15.04000000000002,75,4,2.3,PT,1669892936
571,booue,-0.0921,11.9385,31.310000000000002,54,99,1.5,GA,1669892936
572,cascavel,-24.9558,-53.4553,21.090000000000032,77,3,2.59,BR,1669892884
573,derzhavinsk,51.1,66.3167,-12.189999999999998,79,100,7.32,KZ,1669892937
574,homer,59.6425,-151.5483,-1.0699999999999932,74,0,3.6,US,1669892937
575,takoradi,4.8845,-1.7554,28.99000000000001,68,69,3.18,GH,1669892937
